Problem,Provider,OperationKind,Operation,Disposition,Status,conv_kind,n,h,w,c,k,r,s,p,q,pad_h,pad_w,stride_h,stride_w,dilation_h,dilation_w,Activation,Filter,Output,conv_mode,iterator_algorithm,alpha,beta,split_k_mode,split_k_slices,eq_gemm_provider,op_class,accum,cta_m,cta_n,cta_k,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Runtime,GB/s,GFLOPs
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_32x2_nhwc_align2,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,2,2,2,1,16,8,8,75,1024,154206208,13204717568,0.414165,346.76,31882.8
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_32x2_nhwc_align1,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,2,2,2,1,16,8,8,75,1024,154206208,13204717568,0.620501,231.451,21280.7
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x64_32x2_nhwc_align8,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,2,2,2,1,16,8,8,75,1024,154206208,13204717568,0.400001,359.038,33011.7
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x64_32x2_nhwc_align4,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,2,2,2,1,16,8,8,75,1024,154206208,13204717568,0.400399,358.682,32978.9
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x64_32x2_nhwc_align2,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,2,2,2,1,16,8,8,75,1024,154206208,13204717568,0.44024,326.221,29994.4
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x64_32x2_nhwc_align1,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,2,2,2,1,16,8,8,75,1024,154206208,13204717568,0.678388,211.701,19464.8
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x64_32x2_nhwc_align8,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,2,2,2,1,16,8,8,75,1024,154206208,13204717568,0.415317,345.798,31794.3
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x64_32x2_nhwc_align4,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,2,2,2,1,16,8,8,75,1024,154206208,13204717568,0.432095,332.371,30559.8
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x64_32x2_nhwc_align2,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,2,2,2,1,16,8,8,75,1024,154206208,13204717568,0.492629,291.529,26804.6
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x64_32x2_nhwc_align1,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,2,2,2,1,16,8,8,75,1024,154206208,13204717568,0.806674,178.034,16369.3
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_64x2_nhwc_align8,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,64,2,1,2,2,16,8,8,75,1024,154206208,13204717568,0.464329,309.297,28438.3
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_64x2_nhwc_align4,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,64,2,1,2,2,16,8,8,75,1024,154206208,13204717568,0.468788,306.355,28167.8
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_64x2_nhwc_align2,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,64,2,1,2,2,16,8,8,75,1024,154206208,13204717568,0.464148,309.418,28449.4
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_64x2_nhwc_align1,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,64,2,1,2,2,16,8,8,75,1024,154206208,13204717568,0.989105,145.198,13350.2
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_256x128_32x3_nhwc_align8,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,128,32,3,4,2,1,16,8,16,80,1024,154206208,13204717568,0.400711,358.402,32953.2
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_256x128_32x3_nhwc_align4,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,128,32,3,4,2,1,16,8,16,80,1024,154206208,13204717568,0.421103,341.047,31357.5
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_256x128_32x3_nhwc_align2,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,128,32,3,4,2,1,16,8,16,80,1024,154206208,13204717568,0.444825,322.859,29685.2
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x256_32x3_nhwc_align8,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,256,32,3,2,4,1,16,8,16,80,1024,154206208,13204717568,0.44374,323.648,29757.8
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x256_32x3_nhwc_align4,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,256,32,3,2,4,1,16,8,16,80,1024,154206208,13204717568,0.507132,283.192,26038
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x256_32x3_nhwc_align2,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,256,32,3,2,4,1,16,8,16,80,1024,154206208,13204717568,0.557789,257.473,23673.3
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_256x64_32x4_nhwc_align8,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,64,32,4,4,1,1,16,8,16,80,1024,154206208,13204717568,0.421742,340.53,31309.9
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_256x64_32x4_nhwc_align4,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,64,32,4,4,1,1,16,8,16,80,1024,154206208,13204717568,0.484712,296.291,27242.4
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_256x64_32x4_nhwc_align2,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,64,32,4,4,1,1,16,8,16,80,1024,154206208,13204717568,1.69492,84.7331,7790.76
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x256_32x4_nhwc_align8,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,256,32,4,1,4,1,16,8,16,80,1024,154206208,13204717568,0.490376,292.869,26927.7
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x256_32x4_nhwc_align4,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,256,32,4,1,4,1,16,8,16,80,1024,154206208,13204717568,0.572431,250.887,23067.8
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x256_32x4_nhwc_align2,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,256,32,4,1,4,1,16,8,16,80,1024,154206208,13204717568,0.858319,167.322,15384.4
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x3_nhwc_align8,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,3,2,2,1,16,8,16,80,1024,154206208,13204717568,0.390015,368.231,33856.9
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x3_nhwc_align4,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,3,2,2,1,16,8,16,80,1024,154206208,13204717568,0.392925,365.504,33606.2
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x3_nhwc_align2,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,3,2,2,1,16,8,16,80,1024,154206208,13204717568,0.388547,369.623,33984.9
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x4_nhwc_align8,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,4,2,2,1,16,8,16,80,1024,154206208,13204717568,0.39428,364.248,33490.7
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x4_nhwc_align4,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,4,2,2,1,16,8,16,80,1024,154206208,13204717568,0.419269,342.538,31494.6
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x4_nhwc_align2,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,4,2,2,1,16,8,16,80,1024,154206208,13204717568,0.476464,301.42,27714
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x5_nhwc_align8,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,5,2,2,1,16,8,16,80,1024,154206208,13204717568,0.389735,368.495,33881.2
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x5_nhwc_align4,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,5,2,2,1,16,8,16,80,1024,154206208,13204717568,0.442695,324.412,29828
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x5_nhwc_align2,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,5,2,2,1,16,8,16,80,1024,154206208,13204717568,0.539669,266.118,24468.2
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x64_32x6_nhwc_align8,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,6,2,2,1,16,8,16,80,1024,154206208,13204717568,0.400274,358.794,32989.2
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x64_32x6_nhwc_align4,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,6,2,2,1,16,8,16,80,1024,154206208,13204717568,0.486648,295.112,27134
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x64_32x6_nhwc_align2,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,6,2,2,1,16,8,16,80,1024,154206208,13204717568,0.665849,215.688,19831.4
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x128_32x6_nhwc_align8,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,6,2,2,1,16,8,16,80,1024,154206208,13204717568,0.38307,374.907,34470.7
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x128_32x6_nhwc_align4,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,6,2,2,1,16,8,16,80,1024,154206208,13204717568,0.453285,316.833,29131.2
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x128_32x6_nhwc_align2,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,6,2,2,1,16,8,16,80,1024,154206208,13204717568,0.630213,227.884,20952.8
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x64_32x10_nhwc_align8,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,10,2,2,1,16,8,16,80,1024,154206208,13204717568,0.499676,287.418,26426.6
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x64_32x10_nhwc_align4,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,10,2,2,1,16,8,16,80,1024,154206208,13204717568,0.711958,201.719,18547
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x64_32x10_nhwc_align2,passed,success,fprop,256,56,56,256,128,1,1,28,28,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,10,2,2,1,16,8,16,80,1024,154206208,13204717568,1.05115,136.628,12562.2
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_256x128_32x2_nhwc_align8,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,128,32,2,4,2,1,16,8,8,75,1024,514097152,59241398272,0.903717,529.801,65553.1
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_256x128_32x2_nhwc_align4,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,128,32,2,4,2,1,16,8,8,75,1024,514097152,59241398272,0.956807,500.404,61915.7
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_256x128_32x2_nhwc_align2,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,128,32,2,4,2,1,16,8,8,75,1024,514097152,59241398272,1.23834,386.638,47839.3
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_256x128_32x2_nhwc_align1,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,128,32,2,4,2,1,16,8,8,75,1024,514097152,59241398272,1.64621,290.843,35986.5
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x256_32x2_nhwc_align8,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,256,32,2,2,4,1,16,8,8,75,1024,514097152,59241398272,1.66968,286.755,35480.6
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x256_32x2_nhwc_align4,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,256,32,2,2,4,1,16,8,8,75,1024,514097152,59241398272,1.75083,273.465,33836.3
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x256_32x2_nhwc_align2,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,256,32,2,2,4,1,16,8,8,75,1024,514097152,59241398272,2.12331,225.492,27900.5
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x256_32x2_nhwc_align1,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,256,32,2,2,4,1,16,8,8,75,1024,514097152,59241398272,2.39547,199.873,24730.6
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x128_32x2_nhwc_align8,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,2,2,2,1,16,8,8,75,1024,514097152,59241398272,0.846863,565.369,69953.9
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x128_32x2_nhwc_align4,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,2,2,2,1,16,8,8,75,1024,514097152,59241398272,0.888815,538.684,66652.1
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x128_32x2_nhwc_align2,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,2,2,2,1,16,8,8,75,1024,514097152,59241398272,1.11745,428.468,53015
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x128_32x2_nhwc_align1,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,2,2,2,1,16,8,8,75,1024,514097152,59241398272,1.79919,266.114,32926.7
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_32x2_nhwc_align8,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,2,2,2,1,16,8,8,75,1024,514097152,59241398272,0.901806,530.924,65692
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_32x2_nhwc_align4,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,2,2,2,1,16,8,8,75,1024,514097152,59241398272,1.06346,450.221,55706.5
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_32x2_nhwc_align2,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,2,2,2,1,16,8,8,75,1024,514097152,59241398272,1.51383,316.278,39133.6
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_32x2_nhwc_align1,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,2,2,2,1,16,8,8,75,1024,514097152,59241398272,2.5111,190.67,23591.8
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x64_32x2_nhwc_align8,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,2,2,2,1,16,8,8,75,1024,514097152,59241398272,0.938945,509.924,63093.6
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x64_32x2_nhwc_align4,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,2,2,2,1,16,8,8,75,1024,514097152,59241398272,1.07123,446.953,55302.1
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x64_32x2_nhwc_align2,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,2,2,2,1,16,8,8,75,1024,514097152,59241398272,1.51968,315.06,38982.9
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x64_32x2_nhwc_align1,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,2,2,2,1,16,8,8,75,1024,514097152,59241398272,2.6056,183.755,22736.2
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x64_32x2_nhwc_align8,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,2,2,2,1,16,8,8,75,1024,514097152,59241398272,1.17044,409.067,50614.5
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x64_32x2_nhwc_align4,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,2,2,2,1,16,8,8,75,1024,514097152,59241398272,1.40404,341.01,42193.6
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x64_32x2_nhwc_align2,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,2,2,2,1,16,8,8,75,1024,514097152,59241398272,1.97936,241.892,29929.6
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x64_32x2_nhwc_align1,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,2,2,2,1,16,8,8,75,1024,514097152,59241398272,3.27178,146.339,18106.8
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_64x2_nhwc_align8,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,64,2,1,2,2,16,8,8,75,1024,514097152,59241398272,0.916328,522.51,64650.9
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_64x2_nhwc_align4,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,64,2,1,2,2,16,8,8,75,1024,514097152,59241398272,1.01081,473.669,58607.8
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_64x2_nhwc_align2,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,64,2,1,2,2,16,8,8,75,1024,514097152,59241398272,1.11804,428.24,52986.7
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_64x2_nhwc_align1,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,64,2,1,2,2,16,8,8,75,1024,514097152,59241398272,3.17631,150.738,18651
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_256x128_32x3_nhwc_align8,passed,success,fprop,256,28,28,128,128,3,3,28,28,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,128,32,3,4,2,1,16,8,16,80,1024,514097152,59241398272,0.832906,574.843,71126.2
